标题,行政区,地标,具体位置,地址,建筑面积,万/月,元每平方米每天,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
"物流、药房，医疗器械，茶餐厅、,面包店、发廊、美食、房产中介",白云,机场路,临街门面?1层,飞鹅西路12号,62,1,5.38,"""门址""",113.2712666,23.16010649,113.2777044,23.16641142
包含物业管理费，店铺出租转让，无转让费，可免租15天天,白云,庆丰,商业街店铺?1层,盛禾水悦城,95,6500,2.28,"""NoClass""",113.2246156,23.22563846,113.2311776,23.23130749
商铺位于嘉禾金铂附近，人流超大！老板娘要带娃，含泪转让,白云,嘉禾望岗,商业街店铺?1层,极光之城,68,6000,2.94,"""地产小区""",113.285888,23.24550883,113.2923025,23.25182875
旺铺转让，人流量大，有意者来电。无意者勿扰。价格面议,白云,三元里,临街门面?1层,广东省广州市白云区沙涌北西街2号,100,4200,1.4,"""门址""",113.255197,23.17642463,113.2616931,23.18251899
位置好，人流量大，客源充足。消费水平高,白云,嘉禾望岗,商业街店铺,佳扬商业广场,138,1.1,2.66,"""购物""",113.281421,23.23808998,113.2878356,23.24442562
本地房东直租，所以店租特别便宜，想不创业的真的可以考虑,白云,嘉禾望岗,社区底商?1层,尹边一街,20,700,1.17,"""道路""",113.2118342,23.27985503,113.2183976,23.28554593
装修靓，接手可做生意了！,白云,新市,临街门面,广东省广州市白云区黄沙岗大街92号,60,3800,2.11,"""门址""",113.2645701,23.20805561,113.2710334,23.21429276
商业房产证300㎡嘉禾106国道双高速路出入口商铺商场出租,白云,嘉禾望岗,购物百货中心,星汇广场,300,2,2.22,"""购物""",113.2792614,23.23545771,113.2856776,23.24179438
广告店白云区转让带设备写真机条幅刻字 过膜机材料价钱可议,白云,同德围,社区底商,聚龙村,40,4.2,35,"""村庄""",113.209092,23.31662684,113.2156693,23.32234491
独栋6000㎡国道边办公大楼出租带装修大型停车场酒店餐饮展厅,白云,太和,写字楼配套,凯盛商务中心,6000,14.94,0.83,"""商务大厦""",113.4337744,23.39108971,113.4402793,23.39702108
旺铺出租333㎡有外摆可停车白云黄边小区门口地铁口小区,白云,永泰,临街门面?1层,黄边北路/白云大道北(路口),333,2.98,2.98,"""道路""",113.295867,23.2275404,113.3023124,23.23376804
一手房东已经营四年多,白云,嘉禾望岗,临街门面?1层,万家超市(嘉禾店),40,3600,3,"""购物""",113.2928806,23.24384814,113.2993076,23.25010979
白云区均禾(港式烧腊快餐店)低价转让,白云,均禾,临街门面?1层,清湖村,100,4000,1.33,"""村庄""",113.2776292,23.26566189,113.2840466,23.27199636
大排档旺铺转让，没厨师自己干太累了,白云,嘉禾望岗,商业街店铺?1层,加石路中,110,4500,1.36,"""道路""",113.2750283,23.25881442,113.2814434,23.26513919
商场直租白云人和汇商业广场首层铺位44平方，不收取任何费用。,白云,人和,购物百货中心?1层,人和汇商业广场-北门,44,7700,5.83,"""购物""",113.3045265,23.33997148,113.3110068,23.34606757
永泰地铁 元下田南路村口旺铺火热招商 物业直租 可分租,白云,永泰,写字楼配套?1层,元下田南路,230,1.86,2.7,"""道路""",113.3065872,23.22021378,113.3130746,23.22627416
出租白云石井社区底商,白云,石井,社区底商?2层,品实云湖花城,39.43,4000,3.38,"""乡镇""",113.2240248,23.41083443,113.230604,23.41650445
转让白云均禾写字楼配套,白云,均禾,写字楼配套?2层,东粤生态园,222,1.1,1.65,"""商务大厦""",113.3021604,23.26191478,113.3086167,23.26804715
白云区京溪(优来客)旺铺转让,白云,京溪,临街门面?1层,尊泰商务楼,150,4500,1,"""商务大厦""",113.3303019,23.18983219,113.3368823,23.19553911
转让白云京溪外卖店商圈丰富上班族多,白云,京溪,临街门面?1层,白灰场南路,40,2500,2.08,"""道路""",113.331423,23.19134922,113.3380052,23.19704694
交通便利，停车方便，近公交车站,白云,钟落潭,商业街店铺?1层,钟落潭镇,350,4000,0.38,"""乡镇""",113.4109782,23.39170781,113.417411,23.39799166
新市汇桥 一线旺铺出租 位置好 可以两个铺面打通,白云,机场路,临街门面?1层,汇侨新城,40,9000,7.5,"""地产小区""",113.263811,23.20454801,113.2702791,23.21077577
白 周边有几个大型工业园及高档小区，人流密集，人手不足,白云,江高镇,商业街店铺,神山大道西,120,6000,1.67,"""道路""",113.1970884,23.33873215,113.2036151,23.34460925
上下班必经之路。本人因为回事要是回老家发展忍痈割爱，中介勿扰,白云,嘉禾望岗,临街门面?1层,望冈小学,40,1900,1.58,"""教育""",113.2812563,23.24297167,113.2876684,23.24930703
停车场转让，靠马路，近地铁，地埋位置好，有营业执照,白云,嘉禾望岗,其他,尖彭路,1440,3,0.69,"""道路""",113.2925762,23.23288773,113.2990088,23.23915404
外有服装批发城，内有固定客源,白云,石井,临街门面?1层,马蹄岗村-南门,85,4300,1.69,"""村庄""",113.3315704,23.16824388,113.3381414,23.17393815
新市汇桥 一线旺铺出租 人流量大,白云,机场路,临街门面?1层,汇侨中路,60,1.6,8.89,"""道路""",113.2638452,23.20511832,113.2703129,23.21134645
饺子店低价转让，非诚勿扰！,白云,同和,社区底商?1层,胃口福手工云饺(同和榕树头店),50,8000,5.33,"""餐饮""",113.3328767,23.21215723,113.3394494,23.21784221
临街，营业中，有固定客源,白云,龙归,商业街店铺?1层,吉尚仕,80,3300,1.38,"""餐饮""",113.3069977,23.26841673,113.3134756,23.27446765
价格便宜 位置不错临路口,白云,嘉禾望岗,临街门面,彭上西街67号妈妈驿站,60,4500,2.5,"""生活服务""",113.2935489,23.07521559,113.3000152,23.08147732
商业与社区旺補转让有意者可面谈,白云,黄边,社区底商?1层,鹤龙街道尹边一街三号,60,4500,2.5,"""门址""",113.2780389,23.23202472,113.2844581,23.2383604
个人房东 白云设计之都附近云山诗意临街商铺出租,白云,黄边,临街门面?1-2层,方圆·云山诗意,90,1.5,5.56,"""NoClass""",113.2985124,23.2256984,113.3049672,23.23188956
装饰城内能装饰材料相关材料,白云,黄石,档口摊位?1层,广州家乐居装饰建材城(黄石西路店),70,5000,2.38,"""购物""",113.2578394,23.21384455,113.2643178,23.21998141
主街人流量大，带货整转，中介勿扰,白云,黄石,社区底商,马务牌坊,28,3500,4.17,"""村庄""",113.2643976,23.21091885,113.2708589,23.21715326
办公室低价转让，租金便宜,白云,嘉禾望岗,写字楼配套,广州市宠阳宠物用品有限公司,450,1.1,0.81,"""NoClass""",113.2878678,23.23852151,113.2942878,23.24482962
出租白云同德围社区底商,白云,同德围,社区底商?1-2层,丽康居,8433.74,15.18,0.6,"""地产小区""",113.2509788,23.19068933,113.2574948,23.19671074
出租白云广花850平方电商办公仓库出租,白云,广花,其他?1-3层,恒河沙国际快运中心,850,2.55,1,"""生活服务""",113.2612028,23.25434595,113.2676451,23.2605301
临街一楼店铺人流大 交通方便 园区有办公 有仓库配套,白云,石井,商业街店铺?1层,张村(石潭西路),89.5,3490.5,1.3,"""道路""",113.2394799,23.2081149,113.2460277,23.21393943
【带品牌转让】5年老店，包教包会，公司授权有保障,白云,同和,临街门面?1层,五谷渔粉(榕树头西街店),35,3800,3.62,"""餐饮""",113.3298883,23.20170074,113.3364644,23.20741058
生意火爆整个市场300平米菜肉米油干货,白云,江高镇,临街门面?1层,爱玛电动车(唐阁菜市场),300,1.75,1.94,"""购物""",113.564274,23.11101762,113.5708104,23.11678386
现做外卖店，设备齐全，证件齐全,白云,嘉禾望岗,档口摊位?1-4层,嘉禾街道,50,1800,1.2,"""乡镇""",113.2947173,23.25666424,113.3011488,23.26290433
十字临街，居住人员密集，人流量大，临街旺铺，单价也高，入手稳,白云,新市,临街门面,酷派设计造型,85,4700,1.84,"""休闲娱乐""",113.7993104,23.18848539,113.8058625,23.19432946
十字街口，临街门面，近地铁口,白云,白云万达,临街门面?1层,酷派设计造型,85,4700,1.84,"""休闲娱乐""",113.7993104,23.18848539,113.8058625,23.19432946
工业园区出口 可外摆 无进场费 入手即可做，设施齐全。,白云,新市,临街门面?1层,堡狮龙创意园,60,7800,4.33,"""工业园区""",113.2593533,23.19962264,113.2658378,23.20578598
经营中美发店全套生意转让,白云,同和,临街门面?1层,蟾蜍石中街1巷8号,40,2900,2.42,"""门址""",113.3387133,23.19621711,113.3453013,23.20188167
扬帆药房转让，7字路口店铺，价格面议,白云,石井,其他?1层,夏茅沙园坊十字大街,80,4000,1.67,"""村庄""",113.260005,23.23026748,113.2664601,23.23643538
旺铺转让，做同行、餐饮，任何行业都可以！,白云,石井,临街门面?1-3层,大朗新力工业区,35,1700,1.62,"""NoClass""",113.2524561,23.24347947,113.2589287,23.24951925
大源路边夜宵烧烤档转让,白云,太和,临街门面,大源村,160,1.2,2.5,"""村庄""",113.3561419,23.25182506,113.3626687,23.2575954
笋盘急转！地理位置优越 门口可摆档，本店设备齐全，接手可营业,白云,新市,临街门面?1层,大埔北街,60.0,2300.0,1.28,"""道路""",113.25890330633009,23.20547098164958,113.26538552398603,23.211626470007219
嘉禾极光之城，潮玩基地,白云,嘉禾望岗,商业街店铺?2层,大岭北街2号c栋228室,80.0,9775.0,4.07,"""门址""",113.2877028911399,23.242034014740385,113.29412084700218,23.248342932958598
白云区人和镇（凤庄猪肚鸡）旺铺转让,白云,人和,临街门面?1层,西成路,440.0,3.52,2.67,"""道路""",113.30059923452855,23.34899378139624,113.30705724392466,23.355152582790607
转让白云太和临街门面,白云,太和,临街门面?1层,和意路,60.0,2500.0,1.39,"""道路""",113.36202365850008,23.30083735313366,113.36856939006286,23.306702984649048
大学食堂，麻辣烫，粉面，小卖部，烧腊,白云,三元里,档口摊位?2层,广东药科大学(大学城校区),30.0,1.0,11.11,"""教育""",113.41822973593533,23.062029449666487,113.42470766219613,23.06822976391547
公寓社区临街旺铺招租，小区公寓多人流大，适合多种行业,白云,金沙洲,社区底商?1层,环洲三路,51.0,1.0,6.54,"""道路""",113.21884678568678,23.165178622610978,113.22542140217067,23.17084065875175
梅花园地铁口（厨娘湘菜馆）装修奢华旺铺转让,白云,梅花园,临街门面?1层,兴华街道,220.0,7500.0,1.14,"""乡镇""",113.33300794138462,23.170913212670805,113.3395834442604,23.17659791210463
本店在红旗路口附近有两个百货超市，复试楼层楼上楼下都己装修，,白云,竹料,购物百货中心,竹料大道26幢,52.0,1800.0,1.15,"""门址""",113.37674499936218,23.368215048918914,113.38320124935787,23.3743286704077
奶茶店急转，三个月押金和设备技术一起,白云,黄边,商业街店铺,鹤联Park创意园,18.0,4000.0,7.41,"""商务大厦""",113.27644900954518,23.230260999287684,113.28287049232866,23.236592915175064
出租白云永泰写字楼配套,白云,永泰,写字楼配套?1-11层,丛云路810号,70.0,700.0,0.33,"""门址""",113.30463334491143,23.22006499541583,113.31111396043122,23.226159244711089
白云新市经营中高档酒楼免转让费，门口有大量免费停车位,白云,新市,临街门面?1层,齐富路,500.0,5.5,3.67,"""道路""",113.27971003820642,23.200027124579827,113.28615739999806,23.20637039679559
白云区精致小独院热推,白云,太和,写字楼配套?1层,太和民营科技园,1000.0,45.0,15.0,"""工业园区""",113.34099702143496,23.305195052287816,113.3475858147078,23.310859393670648
找到工作急转房屋，免转让费，给7000的设备货物费用就行,白云,嘉禾望岗,社区底商,望岗荷木岭街,50.0,2300.0,1.53,"""村庄""",113.28820917612517,23.245228987916759,113.29462679977103,23.25153404178584
找到工作急转，嘉禾望岗荷木岭汇鑫食品城附近，免转让费，,白云,嘉禾望岗,社区底商?1层,望岗荷木岭街,50.0,2300.0,1.53,"""村庄""",113.28820917612517,23.245228987916759,113.29462679977103,23.25153404178584
白云石井（鱼米之湘）旺铺转让,白云,石井,临街门面?1层,石槎路,500.0,3.68,2.45,"""道路""",113.24899373893058,23.200131591082877,113.2555143045438,23.206117160977877
转让白云太和临街门面（好好吃饭）餐饮旺铺,白云,太和,临街门面?1层,朝亮居,50.0,7500.0,5.0,"""地产小区""",113.36419189850879,23.299031235070065,113.37072927627824,23.304932776114769
京溪地铁口便利店营业额5k低价转让,白云,京溪,临街门面?1层,京溪,60.0,1.65,9.17,"""乡镇""",113.33523564921808,23.187831961470317,113.3418225269469,23.193506463327318
白云区河畔二街（博雅沉浸式美容）旺铺转让,白云,增槎路,临街门面?1层,富力半岛花园,50.0,4800.0,3.2,"""地产小区""",113.23355626891616,23.147904742649705,113.24009734450289,23.153644712657664
因有小孩要照顾，还有其他工作，可空转，面议,白云,嘉禾望岗,商业街店铺?1层,圣诺雅科技美肤中心,60.0,3500.0,1.94,"""休闲娱乐""",113.27874444961405,23.244060735986279,113.2851562154971,23.2503960106831
转让白云嘉禾望岗临街门面（湘.吴记烧烤）旺铺转让,白云,嘉禾望岗,临街门面?1层,望岗三社思宾工业园,200.0,1.23,2.05,"""工业园区""",113.28502827631539,23.24897823219249,113.29144136863572,23.25530236130875
新建商铺，房东直租，低价出租，配套设施齐全,白云,白云,临街门面?1层,潭村总站,73.0,3800.0,1.74,"""NoClass""",113.24382497885843,23.19657544841785,113.25036553219123,23.202471286919815
离横沙地铁口600米的一楼商铺出租,白云,金沙洲,档口摊位?1层,平乐南街40,35.0,1800.0,1.71,"""门址""",113.21847596517239,23.166301970623495,113.22505159117479,23.171964694984358
大岗街步行街空铺转让，有意者私聊,白云,石井,临街门面,时尚基地(大岗店),65.0,3300.0,1.69,"""乡镇""",113.40516675687464,22.811250541419818,113.41161170530853,22.81758057420435
科技职业大学门口公寓转让,白云,钟落潭,临街门面?5层,马沥村,1000.0,9500.0,0.32,"""村庄""",113.45360051537902,23.390372940725866,113.46015732256207,23.39604955843232
白云黄庄城关村（生鲜超市）低价转让上班族多,白云,太和,临街门面?1层,明盛百货(大源黄庄中路店),80.0,3000.0,1.25,"""道路""",113.326414289113,23.015147515364917,113.3329476973072,23.020886149864887
石井庆丰广场六街（牛宝椰子鸡煲）双门面旺铺转让,白云,石井,临街门面?1层,庆丰财智广场,90.0,5500.0,2.04,"""NoClass""",113.23234131071432,23.2178103189701,113.23889916196396,23.22353956975406
白云区粤溪大街旺铺（小福糖水）整体转让,白云,同德围,临街门面?1层,粤溪南路,80.0,8800.0,3.67,"""道路""",113.24352377702104,23.167908979635159,113.25005478047288,23.173797586940859
村口丁字口位，零食店转让，不限行业,白云,黄石,临街门面?1层,欢迎光零,80.0,1.3,5.42,"""旅游景点""",113.4074453986305,23.127888013126435,113.41386174346435,23.134198736345288
适用，商超，仓库类，淘宝店,白云,沙太北,临街门面?1层,蔚然超市(艺福路店),220.0,3300.0,0.5,"""购物""",113.36039664756093,23.243200458301364,113.3669118868967,23.249032805304468
白云区钟落镡钟升路（忆柳螺蛳粉）旺铺转让 空转0转让费,白云,钟落潭,临街门面?1层,钟升路,40.0,3800.0,3.17,"""道路""",113.40953548605987,23.388032869096713,113.41596240043266,23.39432919683651
新店开了三个多月了，投了60万，家里有事，没时间打理！,白云,石井,临街门面,石建大厦,280.0,2.6,3.1,"""商务大厦""",113.24371421778908,23.214123709280036,113.2502426606866,23.22001512002177
